time,netzero_py2020_fac1.0_decr0.3,netzero_py2020_fac1.0_decr0.5,netzero_py2020_fac1.0_decr0.7,netzero_py2025_fac1.0_decr0.3,netzero_py2025_fac1.0_decr0.5,netzero_py2025_fac1.0_decr0.7,netzero_py2030_fac1.0_decr0.3,netzero_py2030_fac1.0_decr0.5,netzero_py2030_fac1.0_decr0.7,netzero_py2035_fac1.0_decr0.3,netzero_py2035_fac1.0_decr0.5,netzero_py2035_fac1.0_decr0.7,netzero_py2040_fac1.0_decr0.3,netzero_py2040_fac1.0_decr0.5,netzero_py2040_fac1.0_decr0.7,netzero_py2045_fac1.0_decr0.3,netzero_py2045_fac1.0_decr0.5,netzero_py2045_fac1.0_decr0.7,netzero_py2050_fac1.0_decr0.3,netzero_py2050_fac1.0_decr0.5,netzero_py2050_fac1.0_decr0.7
2083.0,75.77424901883509,68.6424932419778,64.81645681174581,82.47517195823615,75.59021378716707,71.85793047447403,88.41519202024946,82.23049097746062,78.5292997981282,93.34829945467301,88.34516520378259,84.85766470413212,97.32535691714273,93.62872094694161,90.65152694617932,100.45270390558846,97.94979704635946,95.62113223492914,102.81141821332979,101.2447456922325,99.68218091137706
2084.0,76.69886752390819,69.41903012510855,65.53415997347757,83.54767798663073,76.47672179399912,72.6745215578351,89.65580604961079,83.24471196797025,79.45507009786641,94.75090006170221,89.50380935167307,85.91422144304451,98.88023221951343,94.94416361822834,91.84687263898242,102.1494209752525,99.44414266995405,96.97061034507678,104.63394724926077,102.91683536232084,101.21074898031337
2085.0,77.61319092397507,70.18666854837815,66.2433321139431,84.60662215066426,77.3530558667256,73.48135727595225,90.8771849742534,84.24563449878184,80.36976573536172,96.13524005822292,90.64398033320936,86.95363633359791,100.4203987242484,96.23945607583317,93.01962254983766,103.83237043570523,100.91721150834577,98.29827651530708,106.44268759693219,104.56766288181825,102.71683551634483
2086.0,78.51689323673192,70.94475715952643,66.94426104952204,85.65122223639331,78.21923202385237,74.27803637874285,92.08104789852659,85.23324452433648,81.2732620962959,97.5011515561301,91.76697480634061,87.9760567171085,101.94458913100839,97.51446598358716,94.17376663521159,105.49812407882504,102.3667471836399,99.60510089092455,108.2376039591475,106.19494118741339,104.19422798756732
2087.0,79.40810006687495,71.69454022777524,67.6376548550978,86.68196316332663,79.07268634448351,75.0652207532062,93.26796324616411,86.20723184100584,82.16574668642791,98.8524986640796,92.87549938977033,88.98279993742692,103.45141048737158,98.77274141685771,95.311635251099,107.14738114987172,103.79251892943526,100.89221783303486,110.01878600679578,107.80077434859916,105.64825153941365
2088.0,80.28857238205423,72.43587916404884,68.32310333527822,87.69760837203629,79.9161477408285,75.8440070038688,94.4361241461444,87.16700949617407,83.04647345828852,100.18253494376209,93.96569384505383,89.9755482565556,104.93992667621053,100.0071628249219,96.43399741014247,108.78289210232742,105.19504644564883,102.15972008260961,111.78651071534306,109.38611718391762,107.07828396050733
2089.0,81.15889277094884,73.16918542798018,68.99953242897226,88.69700113986337,80.75083666676217,76.61305935629997,95.58670644690032,88.11120903254533,83.91497938345015,101.49589233677715,95.03885590387172,90.95601099784729,106.41253962123837,101.22420695540858,97.53860157045432,110.40473927433682,106.57742702775688,103.408944726257,113.54387583812986,110.95007743569631,108.48774341231376
2090.0,82.01677122851189,73.89429213084858,69.66965307311824,89.68213444511672,81.57523311748092,77.37380851616429,96.71887691393978,89.04406714334279,84.7712903666588,102.79207052063518,96.09702223545018,91.92327107566683,107.86910938139997,102.42429018091674,98.62704243978895,112.01172689647201,107.93814815357382,104.63807545472883,115.29224624718057,112.49251321239942,109.87850789565354
2091.0,82.8619342358898,74.61180493358329,70.33328496000553,90.65513272312077,82.38664087158536,78.12577929458588,97.83321218868,89.96537721627898,85.6149089937591,104.07269515462391,97.13959275280594,92.87628768122586,109.30983000664143,103.60891429689734,99.69964054346104,113.60495408998423,109.28057651719101,105.84749861507092,117.02284499836733,114.01344734717242,111.24941867480744
2092.0,83.69634320589505,75.32089537882287,70.98952607322786,91.61534034989809,83.18770874194516,78.86905623393585,98.93136766098489,90.87273100343182,86.44775464013736,105.33459200243102,98.16582175275754,93.81561577812754,110.73660628098956,104.7769445230067,100.7579663008673,115.18292662414629,110.60489003818999,107.04012368380613,118.73663481036361,115.51079087418961,112.5997228078157
2093.0,84.52100270987836,76.02195531750299,71.63842364740499,92.55978998580453,83.97856177298843,79.60387685101755,100.01687519885458,91.76690522710624,87.27258681227799,106.57808798892812,99.1786796599246,94.74074722031119,112.14737105012068,105.92781474137864,101.80259958539871,116.74252849938384,111.91031691660619,108.21742074810768,120.43760413672086,116.98303867658893,113.92935941986966
2094.0,85.33431934122584,76.71653657408388,72.2800819163423,93.49284140794286,84.75936302853559,80.32898696892056,101.08853894079449,92.65105436445702,88.08663254421997,107.80238643571376,100.17945841365072,95.65530607811176,113.5441547680384,107.06097863387546,102.83317370119089,118.2851881013947,113.19834961575091,109.38006754844498,122.12201589606602,118.43330505454324,115.23554504284438
2095.0,86.13681948378755,77.40297603873138,72.9151394737603,94.41368279805391,85.531051213056,81.04668186029043,102.14448349996415,93.52285710758314,88.88979561188268,109.01271891243685,101.16775039552482,96.55975124908649,114.92018811380503,108.17914944624235,103.849452131619,119.81231898504156,114.46533096493636,110.5284525990461,123.79298187154748,119.86181865410975,116.52145411731075
2096.0,86.92947514678082,78.08070790675688,73.54323012141306,95.32314727770937,86.29245963974377,81.75584160117907,103.1867333522696,94.38464731395705,89.68251715184743,110.20832243889438,102.14267918271642,97.45313138387205,116.27344996490949,109.28445911072112,104.85347723276271,121.32322959006515,115.71091850785592,111.65717675655164,125.44939069416161,121.27021658808013,117.78868265274431
2097.0,87.71256917567928,78.74953986579561,74.16517645726863,96.22090720393085,87.0439993590228,82.45715081307935,104.21418467058236,95.23483228031951,90.46725263143426,111.38673628277063,103.10583578512676,98.33506345260628,117.609396070435,110.37601461421181,105.84493543445925,122.81605112097269,116.93891154247376,112.77219700624676,127.08667601948912,122.65570085321923,119.03648525389553
2098.0,88.48560988384197,79.41156948718323,74.78083979797007,97.10801259141779,87.78582731701502,83.14912066961116,105.2288318149181,96.0746100872374,91.24208828326191,112.54847906773023,104.05725740211022,99.2035944611889,118.92918121595193,111.45122801417138,106.8243359486644,124.29474719185275,118.15176678207305,113.87155824556322,128.71132202486507,124.0232640388013,120.26798757719698
2099.0,89.24926763638864,80.06686556537683,75.39041030498302,97.9844937094856,88.5197298606899,83.8326527986882,106.23123923574724,96.90489770597055,92.00762670694148,113.694516627253,104.99683058305258,100.06174276298557,120.23070873764823,112.51096197920232,107.79312222230165,125.7562682976089,119.34568245761206,114.95630129842522,130.31806032207106,125.37116590021694,121.48381300183928
2100.0,90.00508375613377,80.71579045048712,75.99298384451433,98.8496943191349,89.24511759547458,84.50791964979132,107.22238941846875,97.7242076047756,92.76538734976215,114.82603274260848,105.92463377723651,100.91064609694881,121.51542506286403,113.55638396206187,108.75065870333862,127.20070352453729,120.52186190707604,116.02711867820067,131.9080173787904,126.6996259510773,122.68051981731085
2101.0,90.75260382047797,81.35713132021492,76.58796435422337,99.70496317043252,89.96249157855654,85.17531893342803,108.20265723266155,98.53481442215507,93.51473059029323,115.94167705800291,106.84305992925358,101.74954626701242,122.78391008108392,114.58876926739877,109.69367582711415,128.62644441591863,121.68350817352939,117.08301017314471,133.47942083702128,128.00776609230275,123.85968166570287
2102.0,91.49161948815204,81.98902511212819,77.1765481760491,100.54874060532015,90.67271357317672,85.8352066237571,109.17015584002463,99.33573569255331,94.25401393523506,117.04178427148098,107.7504607749078,102.57850515153028,124.03251864165536,115.60761537382527,110.62244150871877,130.03462756975568,122.82720178664076,118.122334555986,135.0323321420345,129.2966262251229,125.0208453859299
2103.0,92.22136184398752,82.61180877212216,77.75972119094199,101.38103758757161,91.37432987903831,86.48670347812848,110.12324455967367,100.1273963939449,94.98156537064719,118.12587580459694,108.64593351658365,103.39797203639061,125.26083811696884,116.61269522870106,111.53927239312762,131.42454485394367,123.95408752795029,119.14669069873841,136.56850982061812,130.56594578312018,126.16686767351754
2104.0,92.94172315880597,83.22811626796884,78.33622220487148,102.20379914439152,92.06766977810084,87.13010028127692,111.06219851488865,100.90845363962907,95.70050483318627,119.1918463193049,109.52892721388483,104.20869822470273,126.47361139580354,117.6020943681751,112.44570033831407,132.79431131539758,125.0636882054001,120.1580475169246,138.08315738811442,131.81589774919925,127.29813758164967
2105.0,93.6507187102772,83.83720248953811,78.90551626693673,103.01657940647863,92.75049138274765,87.76669453638003,111.98856265429411,101.67954225560314,96.41075234930624,120.24430865336208,110.40005579691805,105.01019067416013,127.66962932524402,118.57758157423143,113.34023506956282,134.145194223638,126.15870876055266,121.15505175350846,139.57573825371844,133.04634880292855,128.41435664610879
2106.0,94.35081673498532,84.4373403801946,79.46850071583046,103.81931917425148,93.4257281780872,88.39583207610319,112.90385444985152,102.44160004904181,97.1137935510239,121.28264251898753,111.2608240512621,105.80192358845802,128.84945904020623,119.54109406183619,114.22404468408054,135.47113798844296,127.23918459205859,122.1385545604752,141.0488613377592,134.25587092825526,129.5145723659196
2107.0,95.04235670849465,85.03143712012616,80.0243015451273,104.61329757762778,94.09267578958966,89.01807175439667,113.80861757297271,103.19582379352288,97.80743632105943,122.30653785002215,112.10979798024513,106.58449754850096,130.01253988464256,120.49166081545484,115.09462213031144,136.77815527095555,128.3050368682371,123.11030652669237,142.5025101368775,135.44582325331058,130.5987610864821
2108.0,95.72539158444461,85.61863542258119,80.57309109522608,105.39772168058894,94.75070219410375,89.63210646609036,114.70112725953354,103.94141412784681,98.49293432737554,123.31696331473233,112.9482025059551,107.3577513286057,131.15869795713016,121.42953663788323,115.95272155595491,138.0654470453755,129.3567704356769,124.06934740817468,143.9346422262143,136.61875356126393,131.66592478413975
2109.0,96.40032744623706,86.19895641916155,81.115749408486,106.1727903050353,95.40055521988255,90.23847055310284,115.58204177683803,104.67767108505392,99.17130187860174,124.31514450556065,113.77541257923518,108.12130886606323,132.28681498957368,122.35627425322807,116.8002537633614,139.33352326803606,130.39194180242578,125.01633659544603,145.34299377031715,137.77231612348038,132.72003043941774
2110.0,97.0675720903101,86.77293077124777,81.6516190649297,106.94028610361345,96.04279472530578,90.83783052180128,116.45029634346001,105.40485417105837,99.84285397514061,125.29890240308887,114.59263217518605,108.87528722687071,133.39997905004412,123.27121668598785,117.63732962326297,140.5839511274833,131.41296840846337,125.95023896280743,146.7300029165741,138.90987022079958,133.75668318533332
2111.0,97.72800457533015,87.33996195395048,82.17968513824648,107.6992584450159,96.6774661288162,91.43056429868345,117.30631781712628,106.12397017648436,100.50736807015898,126.26979138084172,115.39981277078103,109.62040849236163,134.4946077253478,124.17398350222041,118.46518540654628,141.80962932028194,132.41997627122672,126.87294366081639,148.09551544483125,140.0308631974271,134.7765467479702
2112.0,98.38061995097262,87.90007857393492,82.70215786394621,108.44790929393966,97.3053585791257,92.01680023184997,118.15244919032445,106.8357416655628,101.1643564234152,127.22816457094193,116.19752451371934,110.3574467256686,135.57114717722115,125.06461333709584,119.28334167633274,143.01815375675892,133.41136902351832,127.77995814778245,149.43566222368278,141.1332741712612,135.78317952238675
2113.0,99.02564779068949,88.45404459063693,83.21958741678242,109.18693714390074,97.92697594713664,92.5964033149816,118.98798938864813,107.53954512196293,101.81447918595649,128.1721152307808,116.98463150412945,111.08523467985414,136.63375599381834,125.9423329153484,120.09121221434978,144.20755686304307,134.38748823492148,128.67438630939887,150.7500624315026,142.2173804203507,136.77592326693988
2114.0,99.66264691958328,89.00098893431814,83.73163437527212,109.91815565236863,98.54140643542563,93.16829021687812,119.81419066606209,108.23571937883891,102.45755547975301,129.1024069339066,117.76133289449244,111.80387073168474,137.6795289351751,126.80755423248382,120.88789797439273,145.37933033973,135.35164294603655,129.5562907788654,152.04432365742556,143.28513261546846,137.75237984051864
2115.0,100.29221510184584,89.54260470340432,84.23781107528106,110.64011854487337,99.149450434398,93.73408507986392,120.63084301864262,108.92281086907131,103.09316254899818,130.0184154288239,118.52853417193948,112.51466226887229,138.70954327805336,127.66004313810961,121.67542734996788,146.52975206916162,136.3015937243994,130.4272045653218,153.3134195101764,144.33767882030355,138.71470409478775
2116.0,100.91602927958607,90.07893799218465,84.73809931675396,111.35265732206105,99.75118918349091,94.29359921148342,121.4370435072014,109.60128055975595,103.72159411472555,130.9230097272692,119.28745247517817,113.21711104099606,139.7247404748685,128.50380555324335,122.45329039521818,147.6593939097607,137.23722982288936,131.28711543009217,154.55480853267238,145.3733668214917,139.66340322007244
2117.0,101.53404994451768,90.60852417926975,85.23231827549455,112.05742916905754,100.34646374121148,94.84585728971176,122.23216646264316,110.2724003381334,104.34359341808309,131.81517581503806,120.03726020992951,113.91065141820197,140.72572468908328,129.3356599711941,123.22097446543827,148.77124284816682,138.16041225842494,132.135152928324,155.77496402547388,146.39262901240878,140.6000456878319
2118.0,102.14581522267245,91.13258666399695,85.72048980625677,112.75426030159227,100.93544627899077,95.39108506599334,123.0152711638115,110.93668070931412,104.95954067580958,132.69470507470774,120.77882689137147,114.59648580445307,141.7136307934122,130.1568960133448,123.97763985163023,149.8636163305863,139.07121171836997,132.97038349781405,156.97517366359148,147.39471412851762,141.52497289343054
2119.0,102.75159198374568,91.65075733044668,86.20351079576632,113.44300706861213,101.51762744297561,95.93019977062656,123.78759895131105,111.59357150298646,105.568612542407,133.56124775608748,121.51121976273171,115.27483735046243,142.68828030972242,130.96598577794754,124.72528528564114,150.93655786052074,139.96905465260457,133.79447170132312,158.15527424449675,148.38020732140342,142.43671908222615
2120.0,103.35044211743788,92.1623047808246,86.68141535887912,114.12479005846504,102.09341786866186,96.4641277284762,124.55165241597582,112.24293636673337,106.17064331138195,134.41741754171042,122.23346245370416,115.94417895092997,143.648670625745,131.76399141889596,125.46381596676545,151.98786971243425,140.8553301285669,134.60881789224118,159.3134161933938,149.35095114487928,143.3349064261049
2121.0,103.94222163637824,92.66874483479525,87.15455570947682,114.79923904059262,102.66354434095615,96.99290179722068,125.3066638922827,112.88406001917294,106.76637304148872,135.26285207254702,122.94547254973861,116.60545286139435,144.5953955215993,132.5517433915703,126.19261853279117,153.02264434631272,141.728180416038,135.41258701422765,160.45298466302216,150.30587777388385,144.21865921394337
2122.0,104.52670577542035,93.16982770405271,87.62191391295356,115.46652424593466,103.22685617270241,97.516460228189,126.0519709163436,113.5180618887276,107.35551117487623,136.096743657762,123.64983049755868,117.25947706012991,145.5242666087629,133.33016389471382,126.91283387275347,154.04203362525465,142.59053574506535,136.2067354666964,161.57416535968204,151.24468399838906,145.08819015068423
2123.0,105.104552282648,93.666053866123,88.0838857317939,116.1253775266436,103.78408491372024,98.03383971579709,126.78791619591647,114.14523170489151,107.93478761969881,136.91956482809837,124.34525470385735,117.90665302883647,146.43872609612643,134.09833301713857,127.62456695481656,155.0455678792285,143.4421157484324,136.98876374216442,162.67720653187436,152.1685320575041,145.94557496778936
2124.0,105.67572094336406,94.15647549966458,88.54111490148786,116.77677151774591,104.33544266450072,98.54569614128553,127.5139329571189,114.76553951254331,108.50697868940034,137.73191515672661,125.03258337840556,118.54533499363153,147.3422487801512,134.85762903977118,128.32706035808656,156.0354836381368,144.28247289013206,137.76072966206362,163.76185852155652,153.0786765859609,146.79283826586715
2125.0,106.24108328973267,94.64071123651927,88.9933355180235,117.4205367981044,104.88074699716998,99.05201649361157,128.23067199963285,115.37968424052242,109.07338897854956,138.53315255205894,125.71183013132435,119.1774493968577,148.23146272350328,135.60692135883218,129.0204322215546,157.0085340977619,145.1114008535842,138.52286628943915,164.83148964548732,153.9757802822196,147.6260955803008
2126.0,106.79995965801332,95.12067671887937,89.44020472891772,118.05601709459842,105.42031918629947,99.55262585472622,128.9384296240848,115.98725270550227,109.63461200604344,139.32487107758783,126.38284569757958,119.80230348095364,149.10619510068125,136.3462862231036,129.7058101028723,157.96638892508156,145.927915380114,139.27622907732032,165.88651923714204,154.8618135774042,148.44799683061908
2127.0,107.352716533703,95.59636348919048,89.88241265053921,118.684032359231,105.95408055144276,100.04798303289274,129.63858278728844,116.58737370155032,110.19062015629099,140.10714748029864,127.04582172083015,120.41999622229662,149.96838603356156,137.07602673821899,130.3826031003041,158.9110054572429,146.73120253357024,140.0199485386935,166.92418243280184,155.73498034208805,149.25763161864808
2128.0,107.8991298398502,96.06662014788203,90.32051423035662,119.30474594792125,106.48183764318992,100.53816803762744,130.33032667233658,117.18061224452723,110.74166621073962,140.87935907114536,127.7010030330751,121.03119338279008,150.81650747596024,137.7990693668533,131.0525367028936,159.84088843113415,147.52304568014222,140.7546950559034,167.94391053040113,156.5926684536074,150.0541195462642
2129.0,108.44019301336827,96.53166222683274,90.75373941489923,119.91838101389067,107.00424821201752,101.02379446906207,131.0133446314146,117.76825289663427,111.28753801548139,141.64201460670122,128.34721987332532,121.63455484519088,151.65446147922427,138.51327754146956,131.71292017366738,160.75668106452065,148.30588474066002,141.4816569819368,168.94939820683484,157.43861949531635,150.84165694537424
2130.0,108.9760243461138,96.9914063230493,91.18162084719287,120.52582839774139,107.52092007615322,101.50443930158715,131.68711280853898,118.35008285786094,111.82717259870094,142.3967987931353,128.9861555347067,122.23083726144014,152.48328785622047,139.21975463189096,132.36594689673728,161.65885031964507,149.0805294283941,142.19969101256655,169.94074263406043,158.27419156090326,151.62111820401856
2131.0,109.50544366232744,97.44574455562437,91.60526571264302,121.12653278482004,108.03149585328924,101.98001906766036,132.35326788083015,118.92508730652386,112.36069735956795,143.14162265416135,129.6181638004506,122.82012183331682,153.30033127812942,139.91632574400379,133.0113423397013,162.5493437772552,149.84492611429238,142.90975056162026,170.917324779751,159.09851042607409,152.3896030432826
2132.0,110.02915327876246,97.89563603643614,92.02477679398005,121.71951670948523,108.53652517344409,102.45053156357243,133.01124677328858,119.49361119848572,112.88816699741145,143.87760251707692,130.2427683695593,123.40335182661804,154.10449495336184,140.60480947210627,133.64976401473905,163.4281542813397,150.60008480982114,143.61011340983666,171.8756304128167,159.90990040832938,153.14642535881188
2133.0,110.54778089466184,98.34083482009142,92.43989986788868,122.30636198331032,109.0357696094576,102.9160454860055,133.6622643485351,120.05595614649975,113.4105451298679,144.60376223903862,130.8599770320403,123.97965554019778,154.89887060579187,141.2846719092106,134.280670110305,164.29574520222903,151.34521608724611,144.30069214501,172.81802402463538,160.71138191950138,153.89435970029368
2134.0,111.06129143698192,98.78205446002708,92.85042981120483,122.88647952135929,109.53029478150036,103.37640523169836,134.3061657475575,120.61200849934019,113.92743936418063,145.31899659193303,131.47071973915598,124.54918428674998,155.6823895365756,141.95704822599285,134.90630269731741,165.15203459282344,152.07558823122665,144.98302997912322,173.74891097613437,161.50313580367336,154.63359782706465
2135.0,111.56981160721394,99.2190947309953,93.25668396569236,123.45909388704901,110.01978695795528,103.83143382405935,134.94388856528164,121.16217844038871,114.43930433423515,146.02579789448777,132.07378657614697,125.11131575873793,156.45432001679865,142.62099522047248,135.524114584374,165.9954695832115,152.79622189117237,145.65820867986827,174.66673918966808,162.2835423885408,155.36154334248826
2136.0,112.07265635955665,99.6519350736778,93.65912733913098,124.0242622451155,110.5041568472357,104.28152446264613,135.57357085452685,121.70572826640247,114.94629699951481,146.72495349851914,132.67142114312136,125.66712160485784,157.21633490933473,143.27856476718057,136.13584634316882,166.82820393289427,153.50978419110535,146.3257033267092,175.5696350408876,163.0534600993833,156.0790943741709
2137.0,112.56946317230592,100.08057122882447,94.05728821623434,124.58340412626805,110.98280105535598,104.72675959467719,136.19660313353668,122.24261331849476,115.44794475108142,147.4147382710518,133.26340476919077,126.21747810579714,157.96933237640144,143.9282115841276,136.74141194072848,167.65054784870915,154.2160731754894,146.98474803984365,176.45823305567666,163.81474708371363,156.7889067231714
2138.0,113.06148719700032,100.50515354261047,94.4514268207569,125.1367999481618,111.45661947517853,105.16743227645495,136.81257575801226,122.77343978647261,115.94411269621096,148.0955423735149,133.84927053758923,126.76146716111252,158.7139289142238,144.56952869024335,137.34052604337097,168.46160099321276,154.9115915096626,147.6348701568789,177.33434367360869,164.56667737063168,157.49100275381144
2139.0,113.54792217927779,100.9249520998137,94.84170206172661,125.68381353741344,111.9259812110874,105.60390260171782,137.4228841313114,123.29926096378088,116.43519922030914,148.76840075266466,134.42796823634666,127.30013334766923,159.44946615759898,145.20329506965723,137.93417864590836,169.26071406210917,155.59845506878705,148.27676463463456,178.19680983844103,165.3098645028323,158.18494938453284
2140.0,114.02961689378782,101.34004479809121,95.2283087167225,126.22565355832123,112.39037723361292,106.0363962988445,138.027633612301,123.81979242186787,116.92154410261412,149.43202999143617,135.0003876014651,127.83216877629069,160.17383527074367,145.82844762527918,138.5212450451791,170.04805903180403,156.2770250128746,148.91167552271816,179.04716316958334,166.04297025578452,158.87022328233707
2141.0,114.50616404034108,101.75154618285912,95.6114031213659,126.76154757448077,112.85000710918611,106.46427261186939,138.62490023440157,124.33428505097656,117.40216834917186,150.0875506223952,135.56666987292272,128.3585705591051,160.88957687102538,146.44729030507867,139.10039488349716,170.82547967645075,156.94657713637918,149.53914181525855,179.88872334130943,166.7653693884157,159.5456277589504
2142.0,114.97712623790764,102.15864840797252,95.99040981095153,127.29162689387363,113.30524382996076,106.88745929393221,139.21515135022386,124.84219441872557,117.87714869453251,150.73433181002906,136.1270937175038,128.8796352587479,161.59757659351146,147.05824726802015,139.67317660465665,171.59187690625248,157.6087933094905,150.1585014439491,180.7151163296274,167.47816678275643,160.21315796111287
2143.0,115.44299324467958,102.56175109673202,96.3649565915144,127.81616532918312,113.75545581352121,107.30625106388553,139.79904219844929,125.34468463515817,118.34746837578746,151.37316071211316,136.682692930399,129.39560042137504,162.2974544070394,147.66220694407212,140.23976658698535,172.34891842052303,158.26375136074478,150.7698517736636,181.52899429165572,168.1838700736761,160.87228244305103
2144.0,115.90377415781987,102.96056458835945,96.73516254241237,128.33589285273473,114.20012101271206,107.72057029355649,140.37633824606428,125.84217015222228,118.81330059521879,152.00482517855752,137.2320861530699,129.90591604610435,162.98861083969445,148.25912449201164,140.80068877688825,173.09611070131513,158.91156544011235,151.37434440335167,182.33092651516492,168.88108026069875,161.5242287397515
2145.0,116.35996059065774,103.35494633345247,97.10198946433228,128.84891121931952,114.63905473528594,108.13132423643785,140.9488170254934,126.33459771592405,119.27451268095024,152.62924127671988,137.77494496641594,130.41155580297138,163.66981796472024,148.8489072286123,141.3556135053429,173.83181552948042,159.55253374627787,151.97253118605929,183.12161158091914,169.56959261610365,162.16859486399613
2146.0,116.81112054003569,103.74564727931536,97.46521509083358,129.35626661142646,115.07313708137994,108.53817039791628,141.51371281042586,126.82277905631682,119.7318238434743,153.24747345229673,138.31285959457935,130.91210309570127,164.34232289846256,149.43195982414508,141.90371716981264,174.55819672693787,160.18602943275917,152.5642350710766,183.9020640823298,170.24964512040248,162.80467721910492
2147.0,117.25756050519261,104.13190724571497,97.82417769563004,129.858190352939,115.5028625945409,108.94145193088809,142.07200586680176,127.30657709110523,120.18453861303438,153.857726613951,138.84332042156333,131.40814193368678,165.00703678431276,150.00941730683957,142.44569189337423,175.27454864714952,160.8108853878017,153.14894662411945,184.6703223828533,170.91965180168592,163.43215652440165
2148.0,117.69950310909948,104.51426427584417,98.17890424136017,130.3556241884699,115.9280333634012,109.34049257880854,142.62395872590793,127.78490326055193,120.63283927822519,154.46092479754398,139.36775548262875,131.89803734920125,165.66371934983994,150.58047348588832,142.98258004348088,175.9830294692714,161.42776410712943,153.72642072661736,185.4265987535676,171.58231830997798,164.05338820343312
2149.0,118.13649235491314,104.89258354996912,98.52949935681349,130.848372307371,116.34902504192482,109.73457562118912,143.17152457481635,128.25822032484476,121.07670108422248,155.05731817670818,139.88740817822065,132.3827692326134,166.31245267669402,151.14515220258838,143.51364113086674,176.68441097046474,162.0378982582267,154.29731392985047,186.17234267526084,172.23648349730314,164.66646740485137
2150.0,118.56846893664058,105.26742361154797,98.87618573759863,131.33597351980416,116.76575121728666,110.12474859521686,143.71225941605394,128.72714493170548,121.51607085519456,155.647118622153,140.40191360457513,132.86240097635655,166.9528410366292,151.7037090521875,144.03754709115321,177.37446696067855,162.6405822682214,154.8626991628783,186.90845261646544,172.8820340954327,165.27321309721367
2151.0,118.9970589021035,105.63822805207195,99.21933928789552,131.81889658187373,117.17835861616669,110.51099009639972,144.24690023929858,129.19093551828882,121.95152454732059,156.2293096813723,140.91147881050335,133.33761010802195,167.58649553909964,152.2553567379668,144.5558943887485,178.05494424452718,163.23537425356963,155.42068296842564,187.63569915495236,173.5201406003556,165.87227600527603
2152.0,119.42236361523351,106.00436917811844,99.55911116514112,132.29670762751084,117.58664940000632,110.8932661407564,144.77615002498692,129.6497317366966,122.38222556283127,156.80396434806707,141.41543579941793,133.80867301892124,168.21451882838096,152.8000475111157,145.0691920810238,178.72648740691395,163.82369793731488,155.97198281545923,188.35248635984732,174.1522726786013,166.46533785474602
2153.0,119.84392117688816,106.36659258434699,99.89549512640937,132.7696828651565,117.99130878449913,111.27169555746303,145.2997863787779,130.10372324485866,122.80824195380762,157.37413979355753,141.91382172132586,134.27354572039377,168.8351776906353,153.33849682736792,145.57677217208467,179.39071737425266,164.4058502751631,156.51774122551282,189.05983526377398,174.77364012806285,167.05289198287076
2154.0,120.26098584717137,106.72488344184903,100.227986993836,133.23719557734685,118.39282677976763,111.64672727133069,145.81657365277368,130.55339860398067,123.22990813992499,157.9386280097474,142.40694099200508,134.73432309555912,169.44649961844215,153.87099814401046,146.07832896757125,180.04566131721714,164.98163374577933,157.05901943260614,189.7570961955683,175.3876483437748,167.6351350593992
2155.0,120.67393548133634,107.0794063467364,100.55737024327979,133.70039303375668,118.79081749181825,112.01811316999701,146.327534146325,130.99804627479642,123.64706680955425,158.49504278782672,142.89560893820584,135.1904382088848,170.04949698497245,154.3982407895515,146.57488590609256,180.6914947176798,165.55050192773325,157.59442730709603,190.4462905459132,175.99472090379342,168.21092752514394
2156.0,121.08252972221459,107.43001186096727,100.8836878167037,134.15826000084817,119.1848163567912,112.38611224205725,146.83309601375515,131.43751170630298,124.05952841490713,159.04467400663466,143.37968293157414,135.64186266504748,170.64530242345575,154.91840691115397,147.06649102018028,181.32956267707678,166.1129110421798,158.12242470308274,191.12585170137083,176.5954535219221,168.77789225284704
2157.0,121.48696942964193,107.7767959066643,101.20642241304074,134.6111981236761,119.57470440204801,112.75048239896961,147.33367776746067,131.87349867288373,124.46752872438822,159.58828988306908,143.85843962981164,136.08937182233083,171.23383995837293,155.4336022232966,147.55299535744254,181.96109734181232,166.6694974384132,158.64371211830655,191.79542873378384,177.18889287727995,169.33769565303996
2158.0,121.88747947946402,108.1200738845026,101.5256286652155,135.05934086487747,119.95956867452045,113.1111167645706,147.82847063518147,132.30608189332426,124.87202100206764,160.12718231571563,144.33188777706394,136.53243502687613,171.8158173593486,155.94394783643955,148.03309662838728,182.58335288804014,167.22044688583674,159.1603870974027,192.45527439222673,177.77435412876827,169.89059366907424
2159.0,122.28363152585572,108.4597624622446,101.8415699449959,135.5031996797619,120.34051932840418,113.46735226577272,148.317689811704,132.73340605513863,125.27316853591111,160.65929370965273,144.80034935415856,136.97089590672803,172.3890679241573,156.44903153588984,148.50902733307868,183.19669899675415,167.76506003557955,159.67208529880014,193.1058807373584,178.35222710832474,170.43652036097274
2160.0,122.67542237654143,108.7964918351198,102.15495668452338,135.9432545453331,120.71814487774773,113.82011879484412,148.80245015041052,133.15654804252458,125.66994412853924,161.1851000897542,145.26325361119683,137.40481738296018,172.95511632002942,156.94819697418427,148.9795703166322,183.80234120609765,168.30319263724414,160.1772562278927,193.7480860474904,178.9228050294849,170.97533236809758
