time,zeroCO2_py2020_fac1.0_decr0.3,zeroCO2_py2020_fac1.0_decr0.5,zeroCO2_py2020_fac1.0_decr0.7,zeroCO2_py2025_fac1.0_decr0.3,zeroCO2_py2025_fac1.0_decr0.5,zeroCO2_py2025_fac1.0_decr0.7,zeroCO2_py2030_fac1.0_decr0.3,zeroCO2_py2030_fac1.0_decr0.5,zeroCO2_py2030_fac1.0_decr0.7,zeroCO2_py2035_fac1.0_decr0.3,zeroCO2_py2035_fac1.0_decr0.5,zeroCO2_py2035_fac1.0_decr0.7,zeroCO2_py2040_fac1.0_decr0.3,zeroCO2_py2040_fac1.0_decr0.5,zeroCO2_py2040_fac1.0_decr0.7,zeroCO2_py2045_fac1.0_decr0.3,zeroCO2_py2045_fac1.0_decr0.5,zeroCO2_py2045_fac1.0_decr0.7,zeroCO2_py2050_fac1.0_decr0.3,zeroCO2_py2050_fac1.0_decr0.5,zeroCO2_py2050_fac1.0_decr0.7
2160.0,132.04096884981294,122.04311321260406,117.4671860031927,143.47861626865193,132.27348262689338,127.18169430607637,154.67855342354267,142.69851477159244,137.19732994754756,165.68920998152228,153.15979120595745,147.1642820125566,176.26405035787388,163.43424369174994,157.1663902418661,186.19707315051096,173.42470755878213,167.01748598047254,195.42668417319967,182.90321165771428,176.4896620784855
2161.0,132.57283930079504,122.54284703167461,117.9528021277356,144.0397842645425,132.80293805853074,127.69491092212994,155.2653857949547,143.25281420071155,137.73708117087887,166.3053479872721,153.73615473073104,147.72742063652453,176.9038422795157,164.0356296577985,157.7504085020605,186.86377418597726,174.0467047451918,167.6251195117726,196.11645565611542,183.54802392542476,177.1166975128206
2162.0,133.10095977499006,123.03928639422872,118.43592886499599,144.59602181544128,133.32838058644643,128.204747439647,155.84791208945637,143.8031159577758,138.27398774299982,166.91581215116358,154.30692049034823,148.2861373952227,177.53917690002652,164.63057116921576,158.33111172030192,187.5221085491523,174.66456956769974,168.2287953015667,196.79712634199416,184.18773716937005,177.73901999497923
2163.0,133.62538369568,123.53262046382508,118.91540775499251,145.14940112127,133.85006592404886,128.70960545655439,156.42600094183769,144.35001891469213,138.80745867635687,167.52199855176244,154.87360165517964,148.83986766268674,178.1694305704279,165.22075807931782,158.90699265269825,188.17314462216808,175.27704759951902,168.82580282796238,197.4710429786396,184.82200765783276,178.35571169080117
2164.0,134.14686563550143,124.02252909119666,119.39247769522584,145.69933593623227,134.36820268354396,129.21090748649476,157.0000606808441,144.8917593408621,139.33717136553864,168.12351661648097,155.43632347839764,149.38985112683747,178.79304909888543,165.80618982984714,159.47779764182337,188.81706753294122,175.88324216986123,169.41729661772084,198.13864227826346,185.4469969050968,178.9638614262411
2165.0,134.66461941633548,124.50928624221413,119.8670394710075,146.2450457655611,134.88292250550683,129.70940082096732,157.56861135824022,145.43031095579855,139.86339333457656,168.71851345805652,155.9960641825908,149.9360081186182,179.40929283073666,166.3869902750614,160.04212232531202,189.45382237645063,176.4850749639265,170.00123202396108,198.80011334190468,186.06636628446222,179.56606802011487
2166.0,135.17915658307248,124.99382749565864,120.33929771902199,146.7866657816553,135.39427385153064,130.20505819860168,158.13256596389158,145.9656157313745,140.38558328028364,169.30785326974433,156.55159073601604,150.4779913000596,180.01827990191435,166.96328846974674,160.60215069240928,190.0842338221147,177.08071490902236,170.58014844353806,199.45229970884688,186.68035790346997,180.1633283336778
2167.0,135.69023843517897,125.47621284940132,120.80902073363876,147.32447410130487,135.9027022252717,130.6970598473969,158.691944804436,146.496127832816,140.90319377439178,169.88997740218872,157.10226295244087,151.01516109865062,180.62269639826658,167.53570997380666,161.1593535267242,190.70779136143958,177.67205193859746,171.1536373249099,200.09705830995563,187.28843110134255,180.75709720705987
2168.0,136.19821106208695,125.95636344816305,121.27597733978607,147.85677829381342,136.4082000141495,131.1858518574649,159.24746317292278,147.02274442089566,141.4171918182825,170.46606070443056,157.6488830571456,151.54714156947142,181.22328318213704,168.10269377449183,161.71310721431894,191.32526814733671,178.25902146123252,171.72140098971164,200.73651713385573,187.88805598650185,181.34463250658618
2169.0,136.70310363972587,126.43397157148907,121.73981268754139,148.3857988084918,136.91050524959965,131.67152931994448,159.7980224086903,147.54679513922352,141.92802241832393,171.03810562610204,158.19065733190644,152.07440162205373,181.8185314701626,168.66366673856393,162.26263960560289,191.9384719049949,178.83828599093914,172.28505802649823,201.36744524000682,188.48180966200238,181.92510829612502
2170.0,137.2047709949947,126.90876900487304,122.2002005017652,148.91191895222815,137.40958713209568,132.15466444128666,160.34406507737845,148.06715517556432,142.43593883226555,171.60514864296263,158.7264910577672,152.59813001685305,182.40771973173855,169.21726436380365,162.80597513454538,192.5451136398734,179.41258650042195,172.84322694921383,201.99241087121243,189.07111560420043,182.50184873844995
2171.0,137.70357016574405,127.37942264558444,122.65787540088682,149.43431786030465,137.90521435911378,132.6350673242509,160.8863788467641,148.5834868625899,142.94037118527783,172.16744370246207,159.2591870196955,153.11978119396846,182.99302628578914,169.76654499013637,163.3440185029294,193.14406287370005,179.97993996954315,173.39693141196966,202.6112437521631,189.65649541405247,183.07479837091563
2172.0,138.19870833246685,127.84604489895321,123.11380849820642,149.95263986043656,138.39724669706376,133.11295275505927,161.42541541343053,149.09546322612366,143.44187348384992,172.72393346322593,159.78844376195673,153.6380142002392,183.5737238085626,170.3118202019176,163.87733015030668,193.73847377890627,180.54217535733198,173.94545495769253,203.22304463201542,190.23636742429753,183.64369682434926
2173.0,138.69086302308125,128.31058130234896,123.5668436552389,150.4656744203929,138.88553931173084,133.58695346355725,161.95941341830547,149.60355554128643,143.9394806398327,173.2757509210784,160.31382015387157,154.15224400562693,184.14764771296376,170.85385259916313,164.40620204242165,194.32806629409401,181.1004617169254,174.48898967053339,203.82938467739154,190.80984129284957,184.20435168862986
2174.0,139.17908820997974,128.77240401528493,124.01760408743742,150.9751251057685,139.36972644826952,134.05785576810058,162.48717227841183,150.10721952033364,144.43358193479122,173.82133704874067,160.83558964534072,154.66158477979093,184.7151710690602,171.3913688351647,164.93133112351893,194.91284778986773,181.655022682944,175.02890689074638,204.43086676575672,191.37765735998795,184.75894062502414
2175.0,139.66368956908985,129.2313032833534,124.46623594327028,151.48088827204478,139.85120362261927,134.52693982485428,163.0105050645932,150.6073195830013,144.92408232603535,174.3624243484524,161.3517683845377,155.16661616627266,185.2762949454864,171.9241882047229,165.4507754920732,195.49226235879982,182.20537882385926,175.5629814129984,205.02903847460362,191.94070577070676,185.30842651309027
2176.0,140.145381336645,129.68709331782696,124.91212697614694,151.9831038902902,140.33059452713022,134.9930836529572,163.52968696879603,151.10419486582128,145.41097685464445,174.89975287789017,161.8649015089758,155.6687281022713,185.83295232220843,172.45195031845728,165.9660658367312,196.06469741668042,182.7487867439993,176.09400788040065,205.62083541619577,192.49813190442708,185.85399992336994
2177.0,140.62407964033548,130.14061898846273,125.35590855959242,152.48126347047338,140.8070439492708,135.45485344729633,164.04521000353066,151.59731091079317,145.89455149865498,175.43317501456613,162.37427568814547,156.16761419717028,186.38519892919146,172.9750730050127,166.47792940493213,196.63236634563165,183.28723634529692,176.6222900333974,206.20413763923227,193.0501308072328,186.39431749454738
2178.0,141.10016259510402,130.59074927192222,125.79685799030827,152.97577383175,141.28010431846388,135.91367141251757,164.55713041648173,152.08794757068014,146.374846077822,175.96343942700597,162.8795645268035,156.66359919149204,186.932882960958,173.49259544166065,166.98661132964295,197.19556772711786,183.82227712585956,177.14682571086612,206.78271104814337,193.59651904486387,186.9286854708399
2179.0,141.57270017527574,131.03822957773028,126.23436561357838,153.46668225374586,141.7512473014388,136.37033829313106,165.06597168571685,152.57553414620145,146.85090437922804,176.48877753753095,163.37864616000527,157.1549403720578,187.4743001889564,174.00744701993565,167.491497527509,197.7533636973406,184.35384277700683,177.6674802890867,207.35642523565622,194.13867084756106,187.45903400446434
2180.0,142.0428840133634,131.48294109067552,126.66873719797672,153.95410513485305,142.21822732964648,136.82495357087228,165.5702270060652,153.0581600358451,147.32476801168102,177.0094904754793,163.8743274802625,157.64259869199176,188.01242579332575,174.51907770689863,167.99131972979535,198.30498934192556,184.88152408334304,178.18452623280632,207.92546939785635,194.67772619599083,187.98666971212873
2181.0,142.50914488457812,131.92529720340968,127.10104123498863,154.43796722696968,142.68195791389695,137.27699742868182,166.06950829759006,153.53758996344743,147.79507470102357,177.52699706446407,164.36757049098725,158.1255044173385,188.54759338863352,175.02745974551095,168.48587271044192,198.85168451847397,185.40253776724666,178.6966166494342,208.49025908414814,195.21271828118984,188.5113995801632
2182.0,142.97255001685207,132.3649443631319,127.53068767246964,154.91761516532986,143.14328032282953,137.72656339717267,166.56400691019763,154.01228017033583,148.26232841613864,178.04104404089662,164.85613373878795,158.606198655993,189.0793418834825,175.53227252169904,168.97606406722534,199.39408627626398,185.9186341270373,179.20326273485207,209.04848557608491,195.741291236552,189.0313432007414
2183.0,143.43354087009192,132.80198530305145,127.95738266049062,155.39424624597078,143.60125897061872,138.17310326514823,167.054104624424,154.48292742473444,148.72558998228564,178.55077813683434,165.34128668655893,159.08423990044386,189.60550382832034,176.0335150044088,169.4626669404702,199.93265361899336,186.43118064775283,179.70599554810562,209.59846177492145,196.2660371127095,189.5464987984267
2184.0,143.89226593900105,133.23684345873852,128.38235715409934,155.86730034089774,144.05606437731444,138.61715504426257,167.54045286960834,154.95008128691939,149.18597785819125,179.0557328954449,165.82181873612697,159.55805632070138,190.1274327197843,176.531081565995,169.94650582488103,200.46589535131866,186.9402232398684,180.20394941549284,210.144264908114,196.7874134794967,190.05779162053403
2185.0,144.34716036969144,133.66941956858577,128.80535906859924,156.33693991486973,144.50813676899605,139.05873806663647,168.02464141225806,155.41428955121745,149.64328651568238,179.55689023296736,166.29868298632138,160.02756671038057,190.64578117654966,177.02295201308297,170.42786284177822,200.99335389146856,187.4448181386901,180.69881276030654,210.68533851067414,197.30353840955487,190.56611212039286
2186.0,144.79911389130044,134.09901721095048,129.22621702106773,156.804701135897,144.9562876564845,139.49717117203966,168.5055468829621,155.87533407012154,150.0959176034233,180.05212649111968,166.77189770198768,160.4932697813801,191.16116372435303,177.5103698338349,170.90573353698016,201.5148174558052,187.94479347592028,181.19044698231494,211.22224645967685,197.8144895861809,191.07040307384736
2187.0,145.2475487304791,134.52609783378725,129.64495808766225,157.26820054995514,145.40156157755854,139.93250338008926,168.9827492861933,156.33350136932876,150.54543040302244,180.54421703263438,167.24124179795066,160.9552791005523,191.67175092244872,177.99587019420215,171.38084332151453,202.03177734666272,188.44170789684117,181.6788594567468,211.7559772155946,198.3216514303067,191.56868932066877
2188.0,145.6931589532355,134.95030101808948,130.0607400618225,157.72888843967596,145.84363627769307,140.36608996139552,169.45691530845994,156.78902058408448,150.9917098154886,181.03330342757994,167.70806113472887,161.41365817404176,192.1771892502835,178.47593910720155,171.85208874076898,202.54471725215075,188.93492072615447,182.16265096125144,212.2859457428554,198.8231628146787,192.06336069255278
2189.0,146.13503285960613,135.37218354449203,130.4740216997063,158.1863536696023,146.2827781892708,140.79666131104136,169.9280666116014,157.2419564157992,151.43609495848332,181.51905873743658,168.17116248290841,161.86903961945438,192.6783001289385,178.95177799192462,172.31884782044406,203.05480604720566,189.42590657363397,182.64346387593787,212.80856589528398,199.32166600990064,192.55352710266965
2190.0,146.57377324216716,135.7924808098233,130.88464628109045,158.64117428299568,146.71910442391282,141.22356045250558,170.39545125031663,157.69231952717507,151.87786514059852,182.0010239498505,168.6309723042541,162.32063425141163,193.1741296940212,179.42454628656367,172.78234438015608,203.56031714153912,189.91244615272973,183.12220586153342,213.32641718071167,199.8165828906327,193.03956626781618
2191.0,147.0101354844372,136.21037356670075,131.2936393869895,159.09258208292164,147.15269866483374,141.64789094171883,170.85980051349287,158.13846225159503,152.31541454214369,182.48048065719814,169.08779924790957,162.76968487421973,193.66701749456143,179.89372271102656,173.24282404214568,204.06111228165273,190.3947774351294,183.59768319670428,213.8396642773053,200.3075089225159,193.52250183964716
2192.0,147.44220864013226,136.62637530963042,131.70061815959383,159.53947434954011,147.58231148855225,142.0696727887889,171.32092093366987,158.5816314614939,152.74943576036375,182.95683394065242,169.5426653844778,163.21569465931188,194.15589520504676,180.35913599711301,173.69986401766354,204.55669848015074,190.8726155973808,184.06890145693714,214.34862985208932,200.79362696960897,194.00107864335186
2193.0,147.8720311549035,137.04058864428362,132.10537948546244,159.98300013630563,148.0095676978417,142.48889293523808,171.7778331524425,159.02238448695073,153.18044103433036,183.42921418282015,169.99464470066448,163.65877440680117,194.64041197303112,180.8215178345937,174.1531789269954,205.04797245043196,191.3472581428736,184.5346016641299,214.8538201638441,201.27555972011953,194.47560498457332
2194.0,148.2996657611033,137.45258729265032,132.50713024689202,160.42347891328188,148.4342465128367,142.90544029277908,172.23048558402144,159.45952210176955,153.60917740010245,183.89764510246002,170.44359245273694,164.09859922919048,195.1198216766813,181.28122770813508,174.6041957231053,205.53302637501497,191.81798432940496,184.997383472149,215.35516107356187,201.75152506758477,194.94642330969916
2195.0,148.72460905070432,137.86130114473733,132.90667690609925,160.8611066208099,148.85586342060228,143.3196925014192,172.68085802944088,159.89388406405521,154.03550733455543,184.36358836537391,170.88851627092822,164.53520255934131,195.59556493592117,181.73779689737216,175.05298819670804,206.01379204703096,192.28412780209024,185.45663521292178,215.85317005729812,202.22417626310744,195.4146048460223
2196.0,149.14663221028317,138.2673023257766,133.30474125382452,161.29442091495758,149.2753321609521,143.7306722642549,173.1284048608746,160.32528264763317,154.45890833050143,184.8263347868558,171.3288588877924,164.96896305848003,196.06787694819425,182.19185540356528,175.4993373015354,206.4911522025193,192.7453599637371,185.91350510237913,216.34475027326866,202.69369915621996,195.87830251135367
2197.0,149.56583726555724,138.66958230807182,133.7009510863429,161.7250152919039,149.69122702115735,144.13901712420378,173.57251912047343,160.7528249677033,154.87968446467843,185.28462528182905,171.76533690638945,165.40025407741007,196.5357668382614,182.6431404921594,175.94125220241355,206.96638752234955,193.2036445517329,186.36764540533005,216.83219272648796,203.1587480088679,196.33841010454069
2198.0,149.98166501260766,139.06915437750578,134.09436085604037,162.1523663254519,150.10390713393562,144.54520182656552,174.0138510977833,161.17567702433428,155.29850547504233,185.73839519933682,172.19918750232813,165.82869708308172,196.99990824976555,183.0922132537028,176.37853746514315,207.43804204401897,193.65783384163922,186.81764023345428,217.31524172463554,203.6200831383509,196.79431684979778
2199.0,150.39435948068012,139.4658802936206,134.48575477289785,162.5766092675805,150.51470577448373,144.9487847414893,174.4503601343652,161.59589541364315,155.71446860457814,186.1895801502589,172.63139921116917,166.25485027576616,197.4599253192596,183.5375614533289,176.81333563830782,207.90521738329596,194.1095131340175,187.2647163313855,217.79518356379168,204.07886157088814,197.24588686536114
2200.0,150.80508253331251,139.8602217429628,134.87554912418074,162.99843430174076,150.92308158785218,145.34955920192527,174.8842870303116,162.01285084964985,156.12770754001133,186.6387181369766,173.06087402533092,166.6786418013009,197.91602826593862,183.97942566988843,177.24467150496633,208.36832067931815,194.55885364106297,187.70756682909348,218.27186486180017,204.53347957502456,197.69427347008664
2201.0,151.2134023211512,140.25177180638278,135.26370013235086,163.4186911800865,151.3292304325383,145.74808162842768,175.31472745145368,162.42738310146797,156.53864446231984,187.0852379115617,173.48786073893206,167.0997214154021,198.3682463637502,184.41815613037429,177.67362501420777,208.82657265636186,195.00456485984756,188.14797752167956,218.74531454989287,204.98238764423726,198.13838411883518
2202.0,151.61962686133427,140.6410515057999,135.64973617987022,163.8358235646294,151.73349662943497,146.1430380306739,175.74242208668642,162.8407680219273,156.94804386494482,187.5282454204408,173.91181348344855,167.5176490169111,198.81670260997564,184.8550680480277,178.10001039791058,209.2811173689588,195.44617958655073,188.5867234708427,219.21408975256847,205.42773701033303,198.57897750960439
2203.0,152.02306016089977,141.02925981847838,136.03301201390883,164.25047984983976,152.13474991121868,146.5359349718995,176.1680630944213,163.25131415425034,157.3558586089967,187.96594548823288,174.33250395593578,167.93264501456156,199.26219510598213,185.28888449086045,178.52500938056835,209.73338857182722,195.88448656853592,189.01861553861644,219.67732735878417,205.87009957467873,199.01669572565248
2204.0,152.42296703034327,141.4158989507458,136.4142035317214,164.66262723577017,152.5331581997325,146.92629660433283,176.59078902519883,163.65923056053552,157.75960773463754,188.39985567539213,174.74981461782855,168.34555782050484,199.70417947887347,185.71915527871832,178.94553945238022,210.18410015817432,196.31914592787246,189.44694924054173,220.13555644123838,206.30804474403675,199.45186955837568
2205.0,152.8199015922022,141.80058649710878,136.79259748036327,165.0713936004622,152.92885284681273,147.31451010552325,177.01038618432014,164.06455928098302,158.16058480315667,188.82991542471422,175.16333872691723,168.75490637101095,200.14187587536867,186.14520886061314,179.3630286597721,210.63259742525125,196.7506205178077,189.87286860594503,220.5915452404726,206.74226452958604,199.88351981797132
2206.0,153.21553718259568,142.1820740261465,137.16832768151266,165.47694050019317,153.32221553653687,147.7007495056705,177.42806986241112,164.46747114597963,158.55779605670853,189.25703425736367,175.5749290667109,169.16034237918453,200.5755862618292,186.56730746382883,179.77804951504822,211.07787321847545,197.178221741282,190.29673247307807,221.04387750631577,207.1747248485267,200.31140994448734
2207.0,153.60835526846034,142.56133344729068,137.5417032871679,165.8799577819614,153.7134319008751,148.08505567925147,177.8417640759489,164.8681583241489,158.9527493062703,189.68123928486165,175.98436723173717,169.56289747107834,201.00488379426412,186.9856721729099,180.18997201113095,211.51987529632166,197.60232120546192,190.71839227030853,221.49450515526172,207.60472518714604,200.73474912991833
2208.0,153.9986851496074,142.93802889834154,137.91297169119684,166.2805638908132,154.1025935943542,148.4661790712628,178.25172709763967,165.2660940800394,159.34527000512563,190.10189449487436,176.39112808969676,169.96277762262287,201.43083979694023,187.40126693250008,180.60066662948068,211.95850446541093,198.023146794573,191.1361624219098,221.94144913202032,208.03138760251716,201.15482442105966
2209.0,154.38684113345994,143.31166253207135,138.2824046534004,166.67890626672153,154.48947204420284,148.84509917040978,178.65960213478928,165.66160078203652,159.73579015214338,190.51984969609094,176.79454005015768,170.36044824106006,201.85406525266797,187.81342566333586,181.00854138833063,212.39159427919458,198.4414431949063,191.55040632820993,222.38431979886286,208.45482638007817,201.57212583434145
2210.0,154.77203776434186,143.68328774845264,138.65010965972283,167.07403465448567,154.87293608362717,149.22281353939715,179.06489623435357,166.0542176071162,160.12364082288394,190.93518249348577,177.19536042913313,170.75555160914928,202.27463683908567,188.22161328200536,181.41376129941426,212.82095497814163,198.8569188499687,191.96173608123755,222.82331797010025,208.87411606614788,201.9868210417779
2211.0,155.15464733663185,144.05265831802998,139.01577768799552,167.46718980931098,155.2536347148142,149.59894782476658,179.46762764646556,166.443278428393,160.50914921437322,191.3477036296038,177.59402126941058,171.14937208480458,202.69215369913832,188.6278269610276,181.8170246912813,213.2481078592021,199.26985402192523,192.37068791318802,223.25765245957842,209.29099192135715,202.39904256417708
2212.0,155.53492578304906,144.42026036612322,139.37989545199645,167.85792984931584,155.63270635778986,149.9743560909632,179.86759347449294,166.82928091112706,160.8913557657938,191.7571213377039,177.99006970672542,171.54038744716527,203.106943767274,189.03085336933202,182.21822178067447,213.67220668683913,199.67705544323752,192.77757514584994,223.68856639846487,209.70489326564422,202.8073439763529
2213.0,155.9133319340765,144.78617809281616,139.74217418638884,168.24614240966463,156.0103687457292,150.34767870238778,180.26464884756177,167.2127517277992,161.2709595863132,192.16317830502675,178.38464674951135,171.92848021506217,203.51801776062808,189.4311422734786,182.6171197438475,214.09413204784596,200.08245241271595,193.18204855436517,224.11533773814958,210.11685090516323,203.2127439035288
2214.0,156.2900149485057,145.14994369592426,140.10214195491577,168.63279034236336,156.3848297287431,150.7194699804746,180.6598474091773,167.59472240573496,161.64791217860838,192.56612341310677,178.77557577831774,172.31337805107466,203.9262409392129,189.82938675157885,183.01324515610747,214.5128607364786,200.48319062018754,193.58253855015516,224.53891228853593,210.52527524475408,203.61511674243587
2215.0,156.6632273885002,145.51177242979708,140.45909198690077,169.01735443559528,156.75527958004332,151.0883830168499,181.05403943846528,167.97496072726904,162.02192607146205,192.9665031731131,179.16333219396293,172.69533792282996,204.3328668937372,190.2246812072067,183.40590363315317,214.92703096951658,200.8819037542587,193.98008633953333,224.9599494674611,210.9299118243611,204.01542743089055
2216.0,157.03368025984568,145.87048579765732,140.81388501845714,169.39673924322662,157.12327068481326,151.45542931077813,181.44657364832892,168.353557398272,162.39375460222334,193.36439590703608,179.54985832747496,173.0745435799165,204.73660084343456,190.6171687642536,183.79650172411186,215.33808332932136,201.2779479321684,194.37446301312266,225.3760370310918,211.33255834973562,204.41301911366455
2217.0,157.40185882094715,146.22624420003137,141.16642310310598,169.77381075150114,157.48961403060238,151.82064426444865,181.83544856749356,168.72876247819255,162.76378825965395,193.75982042614993,179.9345735876149,173.45096296898606,205.1370870892949,191.00694209367623,184.18420803847852,215.7465084296692,201.6709650429231,194.76566953923574,225.7891119649645,211.73205881290409,204.8066448262744
2218.0,157.76729390498912,146.57989542081123,141.51736319606215,170.14949147516518,157.8537100074191,152.18354470681405,182.22166252044525,169.1012587278959,163.13137780552225,194.1530767057517,180.31575729348214,173.82483799355958,205.5341976976124,191.3944230337562,184.5703940151443,216.15190476001126,202.06210730844623,195.1548527667075,226.1980424132097,212.1283611009784,205.197818832518
2219.0,158.13076154164776,146.93178940534813,141.86707121054548,170.5236927212716,158.21581163368455,152.5445653421537,182.6055099912327,169.47139457499236,163.496181894466,194.5428536034271,180.69532031517465,174.19628281692374,205.92922750204804,191.7785443874478,184.95339369573378,216.55463795653944,202.45150780248403,195.5418454379725,226.604069576033,212.52140358771408,205.5868062954051
2220.0,158.4930104877794,147.28153619964792,142.21472037363023,170.89474222569655,158.57625798170352,152.90360480549248,182.98709820122434,169.83979882119172,163.85896234014683,194.92988739981385,181.0726688007936,174.56598910388635,206.32080640616735,192.16081636828082,185.33336635773748,216.95540891711534,202.83945410619657,195.92486111838116,227.00901978300737,212.91268854077927,205.97306603811447
2221.0,158.853411282896,147.62930648861476,142.56056756528923,171.26382264486148,158.93356375165834,153.26011798980736,183.36622600745315,170.2063604350702,164.2200762077431,195.31379018083072,181.44774600218258,174.9337165419509,206.7095799674665,192.5398011925207,185.71008362178955,217.35478068423788,203.22496095496905,196.30431142639068,227.41162371944176,213.3020490586611,206.35728441529602
2222.0,159.20988732486248,147.97490037500395,142.9046370686973,171.63033447191026,159.28763149367546,153.61435622950307,183.74316165263593,170.5702670929843,164.57970620176286,195.69542984310533,181.8210100376333,175.29982611536676,207.09661443527102,192.91649938917243,186.08318144575884,217.75231922565106,203.606223798714,196.68160377167612,227.8119111799511,213.6890999932539,206.73869774057454
2223.0,159.56269446299717,148.31939978287366,143.24571085482253,171.99439887186685,159.63934884689363,153.96693764909972,184.11734821756846,170.93016831275065,164.93691754758396,196.0744670257734,182.19223616334637,175.66350023499882,207.4803053026012,193.2916249425521,186.4540112048048,218.1465365139513,203.9849741868443,197.05546456129355,228.20954307631376,214.072234333646,207.11699294917244
2224.0,159.9141157717106,148.66196749834387,143.58469307211465,172.35674251602077,159.98937806161186,154.31722094001344,184.48968889616606,171.28787454101945,165.2918492163127,196.45158912429432,182.55979760094766,176.02534036496675,207.8614279661323,193.66368127910138,186.82303681658726,218.53711228224407,204.36086501243938,197.4276376285439,228.60258215475105,214.45276931490068,207.49295017066655
2225.0,160.26306558424687,149.00284508319862,143.92201068592874,172.71659606839145,160.33654298767343,154.6641453794365,184.85903341067288,171.64426456415524,165.6453056565214,196.82529890592477,182.9252414598348,176.38445286795277,208.24022399189346,194.03443749150335,187.19030204649843,218.92418356812317,204.73396573308747,197.79814372222813,228.99046581915007,214.8314469626899,207.86664578216772
2226.0,160.60994216992685,149.3412325967221,144.2578510082762,173.0742176152122,160.68210822381863,155.00936729584234,185.22550864428473,171.99938195480394,165.9959877443554,197.19616730175989,183.28783576228855,176.74117045023098,208.61547227963575,194.40270007561247,187.55523423969322,219.30720816094785,205.1051731523795,198.16586603361074,229.37291615854068,215.2068641455126,208.23661241249957
2227.0,160.9550182962962,149.677896427417,144.5908165692246,173.42999617996216,161.02547468125118,155.35333439973056,185.59015856604316,172.35281823712742,166.345130638531,197.56369988707482,183.6481035216928,177.0964756704911,208.98832963109646,194.7681382345653,187.91856354563396,219.68738968559705,205.47351989036346,198.5321694449575,229.7513451292115,215.5799111527548,208.60409605439298
2228.0,161.29844955119245,150.01328296696968,144.92310520937758,173.78332004865084,161.3670685241791,155.6956626930258,185.9529709604169,172.70428800421854,166.69330293244127,197.92961178649594,184.00683343359782,177.44992630003946,209.3584080958552,195.13116155713345,188.27774723624378,220.06480978948304,205.83943178304258,198.8956842147028,230.12740873143366,215.94948885979193,208.9692435369458
2229.0,161.63967859629378,150.34708292639914,145.25371293981976,174.13487719392236,161.70652003769823,156.0360212342869,186.31361661161955,173.05354703456283,167.03935112262803,198.29411890961728,184.3637505304018,177.80099868727405,209.72569535004516,195.49081049119653,188.6347582952667,220.43935189814087,206.2033970075446,199.25560436830241,230.50031515498577,216.31669933817454,209.33126126314232
2230.0,161.97857607768935,150.6792178653309,145.5819261019476,174.48378043439078,162.0448859822812,156.37429872913927,186.6712515419705,173.40050935608585,167.38323013136042,198.6573660494366,184.7188165875391,178.15029532571273,210.09053773447178,195.8474124517369,188.9900130033402,220.8118266324782,206.56477306923594,199.6136969683593,230.87123502168288,216.68288575168205,209.69119566638892
2231.0,162.31649680765713,151.0087767976645,145.90755745736647,174.83085658082527,162.38182482789944,156.71006464931008,187.0270083143791,173.745103591399,167.72561760230332,199.0174570351311,185.071508661673,178.49856224505623,210.4534159536477,196.2024906366341,189.34358184329164,221.18140578007564,206.92260014493627,199.97021033721,231.23948912625534,217.04798217076942,210.0490916736752
2232.0,162.6531454390137,151.33570825608507,146.23100073114352,175.17639147608187,162.71677230765843,157.04416942531407,187.38041202949302,174.08879831022185,168.06431693583232,199.3750603376642,185.42169316659655,178.84489171133987,210.8146047488754,196.55543487681925,189.6956084297024,221.54817849755062,207.27844805372953,200.32347473689532,231.60467887556726,217.41098764219547,210.40509069558323
2233.0,162.98779623862814,151.659914836618,146.55223410168173,175.52011209605195,163.04999692382393,157.37436249791534,187.73144366795105,174.43071829224596,168.40077359790496,199.72919834739207,185.76958419441917,179.18931691248838,211.17393290210288,196.90599004436848,190.04621267439117,221.9109548312172,207.63236454357104,200.6746912899358,231.96686578929217,217.77062139570782,210.7592449846341
2234.0,163.321431266295,151.98241994128688,146.87195290672935,175.86250415672936,163.3815304402586,157.70287731927257,188.08091567324186,174.76986855266898,168.73436682064983,200.08169915971473,186.11517991677613,179.5314098557264,211.5315103361041,197.25348983899042,190.39368649978698,222.27090416913276,207.98454764422036,201.02387874957995,232.32682272390963,218.1267811423705,211.11160096466784
2235.0,163.65312409304985,152.30363125672966,147.19036605351693,176.2034510760402,163.71107679851346,158.0300534144668,188.42790702261107,175.10632797001296,169.06584419896774,200.43179725938097,186.45815547905286,179.87055837158726,211.8865058609812,197.599537130276,190.73935494603438,222.62813660097592,208.33423777778881,201.37165898774322,232.68340925252988,218.47998814824257,211.4617302154118
2236.0,163.98298684580854,152.62196845219773,147.50657778435652,176.54117334283578,164.0394575808432,158.35540253764538,188.7731791163967,175.4414762624011,169.39585447545525,200.77954754354715,186.7988742835105,180.20838370665228,212.238138277163,197.94354319958668,191.08286942890865,222.98341298703738,208.68216566321675,201.71680433620895,233.03486042411234,218.82903752675915,211.8092706606631
2237.0,164.3107649267372,152.93897057190514,147.82155682599986,176.8771174418265,164.36676205562722,158.67900298864112,189.1168362831535,175.77394953457267,169.72401027807248,201.12571187622126,187.13753771776922,180.54471005804663,212.58708768191684,198.28575655432053,191.42518649683717,223.33638146370137,209.0276873771396,202.0602505001977,233.3812645605869,219.1747214772548,212.15398087312138
